Value	Rank	Genus	Family	Phylum	Location	Impt_Family
NCBITaxon:1543706	species	NCBITaxon:45667	NCBITaxon:186817	NCBITaxon:1239	human	other
NCBITaxon:1548213	species	NCBITaxon:2005375	NCBITaxon:186817	NCBITaxon:1239	human	other
NCBITaxon:1548597	species	NCBITaxon:704093	NCBITaxon:186817	NCBITaxon:1239	human	other
NCBITaxon:1553	species	NCBITaxon:1485	NCBITaxon:31979	NCBITaxon:1239	human	other
NCBITaxon:1553429	species	NCBITaxon:1930795	NCBITaxon:186824	NCBITaxon:1239	human	other
NCBITaxon:1559	species	NCBITaxon:1485	NCBITaxon:31979	NCBITaxon:1239	human	other
NCBITaxon:1561	species	NCBITaxon:1485	NCBITaxon:31979	NCBITaxon:1239	human	other
NCBITaxon:156205	species	NCBITaxon:45667	NCBITaxon:186817	NCBITaxon:1239	human	other
NCBITaxon:1565146	species	NCBITaxon:1386	NCBITaxon:186817	NCBITaxon:1239	human	other
NCBITaxon:157733	species	NCBITaxon:2675234	NCBITaxon:186817	NCBITaxon:1239	human	other
NCBITaxon:1578198	species	NCBITaxon:2675232	NCBITaxon:186817	NCBITaxon:1239	human	other
NCBITaxon:157838	species	NCBITaxon:2837504	NCBITaxon:186817	NCBITaxon:1239	human	other
NCBITaxon:1586290	species	NCBITaxon:129337	NCBITaxon:186817	NCBITaxon:1239	human	other
NCBITaxon:158847	species	NCBITaxon:158846	NCBITaxon:1843491	NCBITaxon:1239	human	other
NCBITaxon:1588630	species	NCBITaxon:1386	NCBITaxon:186817	NCBITaxon:1239	human	other
NCBITaxon:1602942	species	NCBITaxon:2675230	NCBITaxon:186817	NCBITaxon:1239	human	other
NCBITaxon:1609979	species	NCBITaxon:1386	NCBITaxon:186817	NCBITaxon:1239	human	other
NCBITaxon:1628206	species	NCBITaxon:1386	NCBITaxon:186817	NCBITaxon:1239	human	other
NCBITaxon:1628211	species	NCBITaxon:1386	NCBITaxon:186817	NCBITaxon:1239	human	other
NCBITaxon:1637975	species	NCBITaxon:2675230	NCBITaxon:186817	NCBITaxon:1239	human	other
NCBITaxon:1642702	species	NCBITaxon:1905726	NCBITaxon:186824	NCBITaxon:1239	human	other
NCBITaxon:1643452	species	NCBITaxon:1386	NCBITaxon:186817	NCBITaxon:1239	human	other
NCBITaxon:1659191	species	NCBITaxon:129337	NCBITaxon:186817	NCBITaxon:1239	human	other
NCBITaxon:1664069	species	NCBITaxon:1386	NCBITaxon:186817	NCBITaxon:1239	human	other
NCBITaxon:1665556	species	NCBITaxon:1386	NCBITaxon:186817	NCBITaxon:1239	human	other
NCBITaxon:1683636	species	NCBITaxon:1386	NCBITaxon:186817	NCBITaxon:1239	human	other
NCBITaxon:1684312	species	NCBITaxon:33986	not found	NCBITaxon:1239	human	other
NCBITaxon:1691940	species	NCBITaxon:1485	NCBITaxon:31979	NCBITaxon:1239	human	other
NCBITaxon:169679	species	NCBITaxon:1485	NCBITaxon:31979	NCBITaxon:1239	human	other
NCBITaxon:1699078	species	NCBITaxon:129337	NCBITaxon:186817	NCBITaxon:1239	human	other
NCBITaxon:1705566	species	NCBITaxon:1386	NCBITaxon:186817	NCBITaxon:1239	human	other
NCBITaxon:1723382	species	NCBITaxon:2024199	NCBITaxon:1570339	NCBITaxon:1239	human	other
NCBITaxon:1736388	species	NCBITaxon:44249	NCBITaxon:186822	NCBITaxon:1239	human	other
NCBITaxon:1742358	species	NCBITaxon:2675230	NCBITaxon:186817	NCBITaxon:1239	human	other
NCBITaxon:1742359	species	NCBITaxon:2675230	NCBITaxon:186817	NCBITaxon:1239	human	other
NCBITaxon:1758642	species	NCBITaxon:1386	NCBITaxon:186817	NCBITaxon:1239	human	other
NCBITaxon:1780378	species	not found	not found	NCBITaxon:1239	human	other
NCBITaxon:1808955	species	NCBITaxon:1386	NCBITaxon:186817	NCBITaxon:1239	human	other
NCBITaxon:1848460	species	NCBITaxon:1372	NCBITaxon:186818	NCBITaxon:1239	human	other
NCBITaxon:1852883	species	not found	not found	NCBITaxon:1239	human	other
NCBITaxon:1852884	species	not found	not found	NCBITaxon:1239	human	other
NCBITaxon:1852886	species	not found	not found	NCBITaxon:1239	human	other
NCBITaxon:1890302	species	NCBITaxon:1386	NCBITaxon:186817	NCBITaxon:1239	human	other
NCBITaxon:1891289	species	NCBITaxon:165812	NCBITaxon:2992718	NCBITaxon:1239	human	other
NCBITaxon:1891914	subspecies	NCBITaxon:1301	NCBITaxon:1300	NCBITaxon:1239	human	other
NCBITaxon:189381	species	NCBITaxon:2837508	NCBITaxon:186817	NCBITaxon:1239	human	other
NCBITaxon:189382	species	NCBITaxon:2837508	NCBITaxon:186817	NCBITaxon:1239	human	other
NCBITaxon:1898203	species	not found	NCBITaxon:186803	NCBITaxon:1239	human	impt_fam
NCBITaxon:1898204	species	not found	NCBITaxon:31979	NCBITaxon:1239	human	other
NCBITaxon:1902136	species	NCBITaxon:1301	NCBITaxon:1300	NCBITaxon:1239	human	other
NCBITaxon:1903720	species	not found	not found	NCBITaxon:1239	human	other
NCBITaxon:1912856	species	NCBITaxon:162289	NCBITaxon:1570339	NCBITaxon:1239	human	other
NCBITaxon:1917180	species	NCBITaxon:2675231	NCBITaxon:186817	NCBITaxon:1239	human	other
NCBITaxon:1921421	species	NCBITaxon:129337	NCBITaxon:186817	NCBITaxon:1239	human	other
NCBITaxon:192421	species	NCBITaxon:1372	NCBITaxon:186818	NCBITaxon:1239	human	other
NCBITaxon:1925020	species	NCBITaxon:1386	NCBITaxon:186817	NCBITaxon:1239	human	other
NCBITaxon:1925021	species	NCBITaxon:1386	NCBITaxon:186817	NCBITaxon:1239	human	other
NCBITaxon:192814	species	NCBITaxon:45667	NCBITaxon:186817	NCBITaxon:1239	human	other
NCBITaxon:1983721	species	NCBITaxon:2675233	NCBITaxon:186817	NCBITaxon:1239	human	other
NCBITaxon:200989	species	NCBITaxon:2005375	NCBITaxon:186817	NCBITaxon:1239	human	other
NCBITaxon:2014076	species	NCBITaxon:1386	NCBITaxon:186817	NCBITaxon:1239	human	other
NCBITaxon:2018042	species	NCBITaxon:392825	NCBITaxon:186817	NCBITaxon:1239	human	other
NCBITaxon:2020506	species	NCBITaxon:2079189	NCBITaxon:186818	NCBITaxon:1239	human	other
NCBITaxon:2024	species	NCBITaxon:2023	NCBITaxon:186824	NCBITaxon:1239	human	other
NCBITaxon:2026188	species	NCBITaxon:1386	NCBITaxon:186817	NCBITaxon:1239	human	other
NCBITaxon:2026191	species	NCBITaxon:1386	NCBITaxon:186817	NCBITaxon:1239	human	other
NCBITaxon:2041346	species	NCBITaxon:889388	NCBITaxon:186818	NCBITaxon:1239	human	other
NCBITaxon:2045207	species	NCBITaxon:1884449	NCBITaxon:186817	NCBITaxon:1239	human	other
NCBITaxon:2045244	species	NCBITaxon:2823237	NCBITaxon:186817	NCBITaxon:1239	human	other
NCBITaxon:2048547	species	not found	NCBITaxon:186823	NCBITaxon:1239	human	other
NCBITaxon:2049045	species	not found	NCBITaxon:186806	NCBITaxon:1239	human	impt_fam
NCBITaxon:2052179	species	not found	NCBITaxon:186807	NCBITaxon:1239	human	other
NCBITaxon:2081970	species	NCBITaxon:44249	NCBITaxon:186822	NCBITaxon:1239	human	other
NCBITaxon:208199	species	NCBITaxon:2893058	NCBITaxon:186817	NCBITaxon:1239	human	other
NCBITaxon:2093811	species	not found	NCBITaxon:68298	NCBITaxon:1239	human	other
NCBITaxon:213419	species	NCBITaxon:129337	NCBITaxon:186817	NCBITaxon:1239	human	other
NCBITaxon:217090	species	NCBITaxon:44249	NCBITaxon:186822	NCBITaxon:1239	human	other
NCBITaxon:218284	species	NCBITaxon:2837508	NCBITaxon:186817	NCBITaxon:1239	human	other
NCBITaxon:2201815	species	NCBITaxon:1279	NCBITaxon:90964	NCBITaxon:1239	human	other
NCBITaxon:220687	species	NCBITaxon:2675232	NCBITaxon:186817	NCBITaxon:1239	human	other
NCBITaxon:220753	species	NCBITaxon:45667	NCBITaxon:186817	NCBITaxon:1239	human	other
NCBITaxon:221109	strain	NCBITaxon:182709	NCBITaxon:186817	NCBITaxon:1239	human	other
NCBITaxon:2217816	species	NCBITaxon:1386	NCBITaxon:186817	NCBITaxon:1239	human	other
NCBITaxon:2217818	species	NCBITaxon:1386	NCBITaxon:186817	NCBITaxon:1239	human	other
NCBITaxon:2217823	species	NCBITaxon:1386	NCBITaxon:186817	NCBITaxon:1239	human	other
NCBITaxon:2217826	species	NCBITaxon:1386	NCBITaxon:186817	NCBITaxon:1239	human	other
NCBITaxon:2217828	species	NCBITaxon:1386	NCBITaxon:186817	NCBITaxon:1239	human	other
NCBITaxon:2217829	species	NCBITaxon:1386	NCBITaxon:186817	NCBITaxon:1239	human	other
NCBITaxon:2217831	species	NCBITaxon:1386	NCBITaxon:186817	NCBITaxon:1239	human	other
NCBITaxon:2217833	species	NCBITaxon:1386	NCBITaxon:186817	NCBITaxon:1239	human	other
NCBITaxon:2217834	species	NCBITaxon:1386	NCBITaxon:186817	NCBITaxon:1239	human	other
NCBITaxon:221799	species	NCBITaxon:1372	NCBITaxon:186818	NCBITaxon:1239	human	other
NCBITaxon:2233542	species	NCBITaxon:1372	NCBITaxon:186818	NCBITaxon:1239	human	other
NCBITaxon:224308	strain	NCBITaxon:1386	NCBITaxon:186817	NCBITaxon:1239	human	other
NCBITaxon:225345	species	NCBITaxon:1485	NCBITaxon:31979	NCBITaxon:1239	human	other
NCBITaxon:2259171	species	NCBITaxon:2675232	NCBITaxon:186817	NCBITaxon:1239	human	other
NCBITaxon:226900	strain	NCBITaxon:1386	NCBITaxon:186817	NCBITaxon:1239	human	other
NCBITaxon:227866	species	NCBITaxon:1386	NCBITaxon:186817	NCBITaxon:1239	human	other
NCBITaxon:2292307	species	NCBITaxon:1485	NCBITaxon:31979	NCBITaxon:1239	human	other
NCBITaxon:2293000	species	NCBITaxon:1485	NCBITaxon:31979	NCBITaxon:1239	human	other
NCBITaxon:2293005	species	NCBITaxon:1485	NCBITaxon:31979	NCBITaxon:1239	human	other
NCBITaxon:2293033	species	NCBITaxon:1485	NCBITaxon:31979	NCBITaxon:1239	human	other
NCBITaxon:2293037	species	NCBITaxon:1485	NCBITaxon:31979	NCBITaxon:1239	human	other
NCBITaxon:2293038	species	NCBITaxon:1485	NCBITaxon:31979	NCBITaxon:1239	human	other
NCBITaxon:2293045	species	NCBITaxon:1485	NCBITaxon:31979	NCBITaxon:1239	human	other
NCBITaxon:2293093	species	NCBITaxon:33042	NCBITaxon:186803	NCBITaxon:1239	human	impt_fam
NCBITaxon:2293095	species	NCBITaxon:33042	NCBITaxon:186803	NCBITaxon:1239	human	impt_fam
NCBITaxon:2293325	species	NCBITaxon:1386	NCBITaxon:186817	NCBITaxon:1239	human	other
NCBITaxon:2302943	species	NCBITaxon:33042	NCBITaxon:186803	NCBITaxon:1239	human	impt_fam
NCBITaxon:2304039	species	not found	not found	NCBITaxon:1239	human	other
NCBITaxon:230470	species	NCBITaxon:150247	NCBITaxon:186817	NCBITaxon:1239	human	other
NCBITaxon:2315464	species	NCBITaxon:1386	NCBITaxon:186817	NCBITaxon:1239	human	other
NCBITaxon:2320858	species	NCBITaxon:651660	NCBITaxon:186818	NCBITaxon:1239	human	other
NCBITaxon:235909	strain	NCBITaxon:129337	NCBITaxon:186817	NCBITaxon:1239	human	other
NCBITaxon:245014	species	not found	not found	NCBITaxon:1239	human	other
NCBITaxon:246786	species	NCBITaxon:2675233	NCBITaxon:186817	NCBITaxon:1239	human	other
NCBITaxon:247480	species	NCBITaxon:150247	NCBITaxon:186817	NCBITaxon:1239	human	other
NCBITaxon:2478915	species	NCBITaxon:1270155	NCBITaxon:186817	NCBITaxon:1239	human	other
NCBITaxon:2483811	species	NCBITaxon:34100	NCBITaxon:186818	NCBITaxon:1239	human	other
NCBITaxon:2492960	species	NCBITaxon:2837507	NCBITaxon:186817	NCBITaxon:1239	human	other
NCBITaxon:2495421	species	NCBITaxon:1386	NCBITaxon:186817	NCBITaxon:1239	human	other
NCBITaxon:2495582	species	NCBITaxon:44249	NCBITaxon:186822	NCBITaxon:1239	human	other
NCBITaxon:2499077	species	NCBITaxon:1386	NCBITaxon:186817	NCBITaxon:1239	human	other
NCBITaxon:2499213	species	NCBITaxon:1386	NCBITaxon:186817	NCBITaxon:1239	human	other
NCBITaxon:2507566	species	NCBITaxon:2026172	NCBITaxon:186822	NCBITaxon:1239	human	other
NCBITaxon:2508525	species	NCBITaxon:129337	NCBITaxon:186817	NCBITaxon:1239	human	other
NCBITaxon:2518176	species	NCBITaxon:175304	NCBITaxon:186817	NCBITaxon:1239	human	other
NCBITaxon:2528958	species	NCBITaxon:1386	NCBITaxon:186817	NCBITaxon:1239	human	other
NCBITaxon:2547811	species	NCBITaxon:1386	NCBITaxon:186817	NCBITaxon:1239	human	other
NCBITaxon:2552189	species	NCBITaxon:157226	NCBITaxon:186818	NCBITaxon:1239	human	other
NCBITaxon:2555897	species	NCBITaxon:157226	NCBITaxon:186818	NCBITaxon:1239	human	other
NCBITaxon:2567941	species	NCBITaxon:2675233	NCBITaxon:186817	NCBITaxon:1239	human	other
NCBITaxon:2568878	species	NCBITaxon:1386	NCBITaxon:186817	NCBITaxon:1239	human	other
NCBITaxon:2574798	species	NCBITaxon:2893058	NCBITaxon:186817	NCBITaxon:1239	human	other
NCBITaxon:2576356	species	NCBITaxon:1386	NCBITaxon:186817	NCBITaxon:1239	human	other
NCBITaxon:257985		NCBITaxon:1386	NCBITaxon:186817	NCBITaxon:1239	human	other
NCBITaxon:2584627	species	NCBITaxon:1485	NCBITaxon:31979	NCBITaxon:1239	human	other
NCBITaxon:258475	species	NCBITaxon:191373	NCBITaxon:2937910	NCBITaxon:1239	human	other
NCBITaxon:2587157	species	NCBITaxon:1386	NCBITaxon:186817	NCBITaxon:1239	human	other
NCBITaxon:2595057	species	NCBITaxon:129337	NCBITaxon:186817	NCBITaxon:1239	human	other
NCBITaxon:2597344	species	NCBITaxon:1386	NCBITaxon:186817	NCBITaxon:1239	human	other
NCBITaxon:2597347	species	NCBITaxon:1372	NCBITaxon:186818	NCBITaxon:1239	human	other
NCBITaxon:2597358	species	NCBITaxon:1569	NCBITaxon:186818	NCBITaxon:1239	human	other
NCBITaxon:2597691	species	NCBITaxon:1386	NCBITaxon:186817	NCBITaxon:1239	human	other
NCBITaxon:2599617	species	NCBITaxon:1372	NCBITaxon:186818	NCBITaxon:1239	human	other
NCBITaxon:2599618	species	NCBITaxon:162291	NCBITaxon:186818	NCBITaxon:1239	human	other
NCBITaxon:2599619	species	NCBITaxon:162291	NCBITaxon:186818	NCBITaxon:1239	human	other
NCBITaxon:2603622	species	NCBITaxon:1906945	NCBITaxon:186817	NCBITaxon:1239	human	other
NCBITaxon:2604836	species	NCBITaxon:1386	NCBITaxon:186817	NCBITaxon:1239	human	other
NCBITaxon:260554	species	NCBITaxon:1386	NCBITaxon:186817	NCBITaxon:1239	human	other
NCBITaxon:261474	species	NCBITaxon:191373	NCBITaxon:2937910	NCBITaxon:1239	human	other
NCBITaxon:2653219	species	NCBITaxon:1386	NCBITaxon:186817	NCBITaxon:1239	human	other
NCBITaxon:2654513	species	NCBITaxon:175304	NCBITaxon:186817	NCBITaxon:1239	human	other
NCBITaxon:265546	species	NCBITaxon:150247	NCBITaxon:186817	NCBITaxon:1239	human	other
NCBITaxon:265948	species	NCBITaxon:150247	NCBITaxon:186817	NCBITaxon:1239	human	other
NCBITaxon:2660750	species	NCBITaxon:1386	NCBITaxon:186817	NCBITaxon:1239	human	other
NCBITaxon:2664442	species	NCBITaxon:2761542	NCBITaxon:186827	NCBITaxon:1239	human	other
NCBITaxon:2666190	species	NCBITaxon:1386	NCBITaxon:186817	NCBITaxon:1239	human	other
NCBITaxon:2672567	species	NCBITaxon:1386	NCBITaxon:186817	NCBITaxon:1239	human	other
NCBITaxon:2678566	species	NCBITaxon:484508	NCBITaxon:186817	NCBITaxon:1239	human	other
NCBITaxon:2682541	species	NCBITaxon:1386	NCBITaxon:186817	NCBITaxon:1239	human	other
NCBITaxon:2692425	species	NCBITaxon:289201	NCBITaxon:186817	NCBITaxon:1239	human	other
NCBITaxon:2700081	species	NCBITaxon:84406	NCBITaxon:186817	NCBITaxon:1239	human	other
NCBITaxon:2704462	species	NCBITaxon:44249	NCBITaxon:186822	NCBITaxon:1239	human	other
NCBITaxon:2704463	species	NCBITaxon:44249	NCBITaxon:186822	NCBITaxon:1239	human	other
NCBITaxon:270498	species	NCBITaxon:990721	NCBITaxon:990719	NCBITaxon:1239	human	other
NCBITaxon:2722703	species	NCBITaxon:1386	NCBITaxon:186817	NCBITaxon:1239	human	other
NCBITaxon:2723064	species	NCBITaxon:1569	NCBITaxon:186818	NCBITaxon:1239	human	other
NCBITaxon:273032	species	NCBITaxon:1386	NCBITaxon:186817	NCBITaxon:1239	human	other
NCBITaxon:2737049	species	NCBITaxon:1386	NCBITaxon:186817	NCBITaxon:1239	human	other
NCBITaxon:2745198	species	NCBITaxon:2675233	NCBITaxon:186817	NCBITaxon:1239	human	other
NCBITaxon:2748684	species	NCBITaxon:2862144	NCBITaxon:186827	NCBITaxon:1239	human	other
NCBITaxon:2751313	species	NCBITaxon:2786989	NCBITaxon:2786988	NCBITaxon:1239	human	other
NCBITaxon:2756294	species	NCBITaxon:2023	NCBITaxon:186824	NCBITaxon:1239	human	other
NCBITaxon:2762329	species	NCBITaxon:1386	NCBITaxon:186817	NCBITaxon:1239	human	other
NCBITaxon:2762563	species	NCBITaxon:1569	NCBITaxon:186818	NCBITaxon:1239	human	other
NCBITaxon:2763039	species	NCBITaxon:33042	NCBITaxon:186803	NCBITaxon:1239	human	impt_fam
NCBITaxon:2764176	species	NCBITaxon:1386	NCBITaxon:186817	NCBITaxon:1239	human	other
NCBITaxon:2770510	species	NCBITaxon:1386	NCBITaxon:186817	NCBITaxon:1239	human	other
NCBITaxon:2771432	species	NCBITaxon:3079942	NCBITaxon:186824	NCBITaxon:1239	human	other
NCBITaxon:2771434	species	NCBITaxon:2675233	NCBITaxon:186817	NCBITaxon:1239	human	other
NCBITaxon:2794590	species	NCBITaxon:1386	NCBITaxon:186817	NCBITaxon:1239	human	other
NCBITaxon:2799561	species	not found	NCBITaxon:216572	NCBITaxon:1239	human	impt_fam
NCBITaxon:2799563	species	not found	NCBITaxon:31979	NCBITaxon:1239	human	other
NCBITaxon:28037	species	NCBITaxon:1301	NCBITaxon:1300	NCBITaxon:1239	human	other
NCBITaxon:2806598	species	NCBITaxon:44249	NCBITaxon:186822	NCBITaxon:1239	human	other
NCBITaxon:2810514	species	NCBITaxon:1569	NCBITaxon:186818	NCBITaxon:1239	human	other
NCBITaxon:2812055	species	NCBITaxon:84406	NCBITaxon:186817	NCBITaxon:1239	human	other
NCBITaxon:281309	strain	NCBITaxon:1386	NCBITaxon:186817	NCBITaxon:1239	human	other
NCBITaxon:2818390	species	NCBITaxon:1569	NCBITaxon:186818	NCBITaxon:1239	human	other
NCBITaxon:2820819	species	NCBITaxon:2837503	NCBITaxon:186817	NCBITaxon:1239	human	other
NCBITaxon:2833578	species	NCBITaxon:2675232	NCBITaxon:186817	NCBITaxon:1239	human	other
NCBITaxon:2833579	species	NCBITaxon:2675232	NCBITaxon:186817	NCBITaxon:1239	human	other
NCBITaxon:2833581	species	NCBITaxon:2804231	NCBITaxon:186817	NCBITaxon:1239	human	other
NCBITaxon:2833582	species	NCBITaxon:1386	NCBITaxon:186817	NCBITaxon:1239	human	other
NCBITaxon:2840824	species	NCBITaxon:2840590	not found	NCBITaxon:1239	human	other
NCBITaxon:284581	species	NCBITaxon:2800373	NCBITaxon:186817	NCBITaxon:1239	human	other
NCBITaxon:285983	species	NCBITaxon:2675231	NCBITaxon:186817	NCBITaxon:1239	human	other
NCBITaxon:2880968	species	NCBITaxon:2946549	NCBITaxon:186817	NCBITaxon:1239	human	other
NCBITaxon:2884272	species	NCBITaxon:2675229	NCBITaxon:186817	NCBITaxon:1239	human	other
NCBITaxon:288681	strain	NCBITaxon:1386	NCBITaxon:186817	NCBITaxon:1239	human	other
NCBITaxon:2917806	species	NCBITaxon:2800373	NCBITaxon:186817	NCBITaxon:1239	human	other
NCBITaxon:292800	species	NCBITaxon:946234	NCBITaxon:216572	NCBITaxon:1239	human	impt_fam
NCBITaxon:2931921	species	NCBITaxon:29330	NCBITaxon:186823	NCBITaxon:1239	human	other
NCBITaxon:2933563	species	NCBITaxon:1386	NCBITaxon:186817	NCBITaxon:1239	human	other
NCBITaxon:293387	species	NCBITaxon:1386	NCBITaxon:186817	NCBITaxon:1239	human	other
NCBITaxon:29349	species	NCBITaxon:3120163	NCBITaxon:3120162	NCBITaxon:1239	human	other
NCBITaxon:29367	species	NCBITaxon:1485	NCBITaxon:31979	NCBITaxon:1239	human	other
NCBITaxon:29385	species	NCBITaxon:1279	NCBITaxon:90964	NCBITaxon:1239	human	other
NCBITaxon:2940535	species	NCBITaxon:44249	NCBITaxon:186822	NCBITaxon:1239	human	other
NCBITaxon:2940557	species	NCBITaxon:1386	NCBITaxon:186817	NCBITaxon:1239	human	other
NCBITaxon:2940626	species	NCBITaxon:44249	NCBITaxon:186822	NCBITaxon:1239	human	other
NCBITaxon:2961894	species	NCBITaxon:2837502	NCBITaxon:186817	NCBITaxon:1239	human	other
NCBITaxon:2980102	species	NCBITaxon:1386	NCBITaxon:186817	NCBITaxon:1239	human	other
NCBITaxon:3018084	species	NCBITaxon:1386	NCBITaxon:186817	NCBITaxon:1239	human	other
NCBITaxon:3043332	species	NCBITaxon:2675231	NCBITaxon:186817	NCBITaxon:1239	human	other
NCBITaxon:3047871	species	NCBITaxon:2675232	NCBITaxon:186817	NCBITaxon:1239	human	other
NCBITaxon:3047873	species	NCBITaxon:2675232	NCBITaxon:186817	NCBITaxon:1239	human	other
NCBITaxon:3047874	species	NCBITaxon:2675232	NCBITaxon:186817	NCBITaxon:1239	human	other
NCBITaxon:3047875	species	NCBITaxon:2675232	NCBITaxon:186817	NCBITaxon:1239	human	other
NCBITaxon:308892	species	NCBITaxon:2675231	NCBITaxon:186817	NCBITaxon:1239	human	other
NCBITaxon:3094893	species	NCBITaxon:1386	NCBITaxon:186817	NCBITaxon:1239	human	other
NCBITaxon:311194	species	NCBITaxon:45667	NCBITaxon:186817	NCBITaxon:1239	human	other
NCBITaxon:313627	species	NCBITaxon:1386	NCBITaxon:186817	NCBITaxon:1239	human	other
NCBITaxon:315750	strain	NCBITaxon:1386	NCBITaxon:186817	NCBITaxon:1239	human	other
NCBITaxon:324767	species	NCBITaxon:1386	NCBITaxon:186817	NCBITaxon:1239	human	other
NCBITaxon:324768	species	NCBITaxon:2675233	NCBITaxon:186817	NCBITaxon:1239	human	other
NCBITaxon:326423	strain	NCBITaxon:1386	NCBITaxon:186817	NCBITaxon:1239	human	other
NCBITaxon:33030	species	NCBITaxon:162289	NCBITaxon:1570339	NCBITaxon:1239	human	other
NCBITaxon:33031	species	NCBITaxon:162289	NCBITaxon:1570339	NCBITaxon:1239	human	other
NCBITaxon:33035	species	NCBITaxon:572511	NCBITaxon:186803	NCBITaxon:1239	human	impt_fam
NCBITaxon:33040	species	NCBITaxon:1301	NCBITaxon:1300	NCBITaxon:1239	human	other
NCBITaxon:33934	species	NCBITaxon:150247	NCBITaxon:186817	NCBITaxon:1239	human	other
NCBITaxon:33941	species	NCBITaxon:129337	NCBITaxon:186817	NCBITaxon:1239	human	other
NCBITaxon:339854	strain	NCBITaxon:1386	NCBITaxon:186817	NCBITaxon:1239	human	other
NCBITaxon:349938	species	NCBITaxon:1485	NCBITaxon:31979	NCBITaxon:1239	human	other
NCBITaxon:352858	species	NCBITaxon:1386	NCBITaxon:186817	NCBITaxon:1239	human	other
NCBITaxon:35841	species	NCBITaxon:1276290	NCBITaxon:186817	NCBITaxon:1239	human	other
NCBITaxon:365346	species	NCBITaxon:651660	NCBITaxon:186818	NCBITaxon:1239	human	other
NCBITaxon:36839	species	NCBITaxon:1485	NCBITaxon:31979	NCBITaxon:1239	human	other
NCBITaxon:388741	species	NCBITaxon:2675231	NCBITaxon:186817	NCBITaxon:1239	human	other
NCBITaxon:394506	species	NCBITaxon:394505	NCBITaxon:186817	NCBITaxon:1239	human	other
NCBITaxon:39490	species	NCBITaxon:1730	NCBITaxon:186806	NCBITaxon:1239	human	impt_fam
NCBITaxon:39493	species	NCBITaxon:1485	NCBITaxon:31979	NCBITaxon:1239	human	other
NCBITaxon:403957	species	NCBITaxon:84406	NCBITaxon:186817	NCBITaxon:1239	human	other
NCBITaxon:40520	species	NCBITaxon:572511	NCBITaxon:186803	NCBITaxon:1239	human	impt_fam
NCBITaxon:405535	strain	NCBITaxon:1386	NCBITaxon:186817	NCBITaxon:1239	human	other
NCBITaxon:410072	species	NCBITaxon:33042	NCBITaxon:186803	NCBITaxon:1239	human	impt_fam
NCBITaxon:412384	species	NCBITaxon:2800373	NCBITaxon:186817	NCBITaxon:1239	human	other
NCBITaxon:412694	strain	NCBITaxon:1386	NCBITaxon:186817	NCBITaxon:1239	human	other
NCBITaxon:417367	species	NCBITaxon:651660	NCBITaxon:186818	NCBITaxon:1239	human	other
NCBITaxon:418240	species	NCBITaxon:572511	NCBITaxon:186803	NCBITaxon:1239	human	impt_fam
NCBITaxon:43131	species	NCBITaxon:41273	NCBITaxon:1737406	NCBITaxon:1239	human	other
NCBITaxon:447199	species	NCBITaxon:84406	NCBITaxon:186817	NCBITaxon:1239	human	other
NCBITaxon:451755	strain	NCBITaxon:1485	NCBITaxon:31979	NCBITaxon:1239	human	other
NCBITaxon:452565	species	NCBITaxon:150247	NCBITaxon:186817	NCBITaxon:1239	human	other
NCBITaxon:45634	species	NCBITaxon:1301	NCBITaxon:1300	NCBITaxon:1239	human	other
NCBITaxon:45668	species	NCBITaxon:45667	NCBITaxon:186817	NCBITaxon:1239	human	other
NCBITaxon:459472	species	NCBITaxon:1372	NCBITaxon:186818	NCBITaxon:1239	human	other
NCBITaxon:462910	species	NCBITaxon:289201	NCBITaxon:186817	NCBITaxon:1239	human	other
NCBITaxon:471514	species	NCBITaxon:29330	NCBITaxon:186823	NCBITaxon:1239	human	other
NCBITaxon:48256	species	NCBITaxon:1508657	NCBITaxon:216572	NCBITaxon:1239	human	impt_fam
NCBITaxon:483913	species	NCBITaxon:1386	NCBITaxon:186817	NCBITaxon:1239	human	other
NCBITaxon:484770	species	NCBITaxon:365348	NCBITaxon:1843490	NCBITaxon:1239	human	other
NCBITaxon:492670	species	NCBITaxon:1386	NCBITaxon:186817	NCBITaxon:1239	human	other
NCBITaxon:520767	species	NCBITaxon:159730	NCBITaxon:2770093	NCBITaxon:1239	human	other
NCBITaxon:52694	species	NCBITaxon:33951	NCBITaxon:186806	NCBITaxon:1239	human	impt_fam
NCBITaxon:529122	strain	NCBITaxon:1386	NCBITaxon:186817	NCBITaxon:1239	human	other
NCBITaxon:536227	strain	NCBITaxon:1485	NCBITaxon:31979	NCBITaxon:1239	human	other
NCBITaxon:537007	strain	NCBITaxon:572511	NCBITaxon:186803	NCBITaxon:1239	human	impt_fam
NCBITaxon:54005	species	NCBITaxon:162289	NCBITaxon:1570339	NCBITaxon:1239	human	other
NCBITaxon:545693	strain	NCBITaxon:2800373	NCBITaxon:186817	NCBITaxon:1239	human	other
NCBITaxon:546023	species	NCBITaxon:157226	NCBITaxon:186818	NCBITaxon:1239	human	other
NCBITaxon:546269	strain	NCBITaxon:44259	NCBITaxon:3118655	NCBITaxon:1239	human	other
NCBITaxon:56774	species	not found	NCBITaxon:543314	NCBITaxon:1239	human	other
NCBITaxon:572264	strain	NCBITaxon:1386	NCBITaxon:186817	NCBITaxon:1239	human	other
